LOCATION,SUBJECT,MEASURE,TIME,Value
FIN,VOLUNTARY,PC_HEALTHXP,1982,21.231
FIN,VOLUNTARY,PC_HEALTHXP,1983,22.281
FIN,VOLUNTARY,PC_HEALTHXP,1984,22.796
FIN,VOLUNTARY,PC_HEALTHXP,1985,22.422
FIN,VOLUNTARY,PC_HEALTHXP,1986,21.65
FIN,VOLUNTARY,PC_HEALTHXP,1987,21.317
FIN,VOLUNTARY,PC_HEALTHXP,1988,21.499
FIN,VOLUNTARY,PC_HEALTHXP,1989,20.905
FIN,VOLUNTARY,PC_HEALTHXP,1990,20.001
FIN,VOLUNTARY,PC_HEALTHXP,1991,19.699
FIN,VOLUNTARY,PC_HEALTHXP,1992,21.072
FIN,VOLUNTARY,PC_HEALTHXP,1993,24.637
FIN,VOLUNTARY,PC_HEALTHXP,1994,25.216
FIN,VOLUNTARY,PC_HEALTHXP,1995,28.77
FIN,VOLUNTARY,PC_HEALTHXP,1996,28.883
FIN,VOLUNTARY,PC_HEALTHXP,1997,28.608
FIN,VOLUNTARY,PC_HEALTHXP,1998,27.976
FIN,VOLUNTARY,PC_HEALTHXP,1999,28.793
FIN,VOLUNTARY,PC_HEALTHXP,2000,27.638
FIN,VOLUNTARY,PC_HEALTHXP,2001,27.004
FIN,VOLUNTARY,PC_HEALTHXP,2002,25.147
FIN,VOLUNTARY,PC_HEALTHXP,2003,24.809
FIN,VOLUNTARY,PC_HEALTHXP,2004,24.254
FIN,VOLUNTARY,PC_HEALTHXP,2005,24.099
FIN,VOLUNTARY,PC_HEALTHXP,2006,22.958
FIN,VOLUNTARY,PC_HEALTHXP,2007,23.02
FIN,VOLUNTARY,PC_HEALTHXP,2008,22.803
FIN,VOLUNTARY,PC_HEALTHXP,2009,22.709
FIN,VOLUNTARY,PC_HEALTHXP,2010,23.185
FIN,VOLUNTARY,PC_HEALTHXP,2011,22.671
FIN,VOLUNTARY,PC_HEALTHXP,2012,22.081
FIN,VOLUNTARY,PC_HEALTHXP,2013,22.31
FIN,VOLUNTARY,PC_HEALTHXP,2014,22.294
FIN,VOLUNTARY,PC_HEALTHXP,2015,23.043
FIN,VOLUNTARY,PC_HEALTHXP,2016,23.755
FIN,VOLUNTARY,PC_HEALTHXP,2017,23.572
FIN,VOLUNTARY,PC_HEALTHXP,2018,23.083
FIN,VOLUNTARY,PC_HEALTHXP,2019,22.758
FIN,COMPULSORY,USD_CAP,1970,108.138
FIN,COMPULSORY,USD_CAP,1971,122.75
FIN,COMPULSORY,USD_CAP,1972,135.815
FIN,COMPULSORY,USD_CAP,1973,154.431
FIN,COMPULSORY,USD_CAP,1974,178.028
FIN,COMPULSORY,USD_CAP,1975,219.667
FIN,COMPULSORY,USD_CAP,1976,246.95
FIN,COMPULSORY,USD_CAP,1977,270.76
FIN,COMPULSORY,USD_CAP,1978,291.115
FIN,COMPULSORY,USD_CAP,1979,334.692
FIN,COMPULSORY,USD_CAP,1980,383.916
FIN,COMPULSORY,USD_CAP,1981,435.086
FIN,COMPULSORY,USD_CAP,1982,479.264
FIN,COMPULSORY,USD_CAP,1983,512.027
FIN,COMPULSORY,USD_CAP,1984,552.062
FIN,COMPULSORY,USD_CAP,1985,624.772
FIN,COMPULSORY,USD_CAP,1986,676.511
FIN,COMPULSORY,USD_CAP,1987,744.737
FIN,COMPULSORY,USD_CAP,1988,807.299
FIN,COMPULSORY,USD_CAP,1989,897.05
FIN,COMPULSORY,USD_CAP,1990,1009.173
FIN,COMPULSORY,USD_CAP,1991,1084.252
FIN,COMPULSORY,USD_CAP,1992,1053.112
FIN,COMPULSORY,USD_CAP,1993,924.199
FIN,COMPULSORY,USD_CAP,1994,910.723
FIN,COMPULSORY,USD_CAP,1995,958.047
FIN,COMPULSORY,USD_CAP,1996,1008.124
FIN,COMPULSORY,USD_CAP,1997,1052.412
FIN,COMPULSORY,USD_CAP,1998,1097.081
FIN,COMPULSORY,USD_CAP,1999,1146.15
FIN,COMPULSORY,USD_CAP,2000,1366.314
FIN,COMPULSORY,USD_CAP,2001,1452.124
FIN,COMPULSORY,USD_CAP,2002,1641.343
FIN,COMPULSORY,USD_CAP,2003,1705.165
FIN,COMPULSORY,USD_CAP,2004,1871.205
FIN,COMPULSORY,USD_CAP,2005,1946.945
FIN,COMPULSORY,USD_CAP,2006,2112.8
FIN,COMPULSORY,USD_CAP,2007,2305.548
FIN,COMPULSORY,USD_CAP,2008,2500.932
FIN,COMPULSORY,USD_CAP,2009,2537.097
FIN,COMPULSORY,USD_CAP,2010,2623.556
FIN,COMPULSORY,USD_CAP,2011,2773.362
FIN,COMPULSORY,USD_CAP,2012,2940.465
FIN,COMPULSORY,USD_CAP,2013,3046.106
FIN,COMPULSORY,USD_CAP,2014,3059.47
FIN,COMPULSORY,USD_CAP,2015,3073.077
FIN,COMPULSORY,USD_CAP,2016,3128.672
FIN,COMPULSORY,USD_CAP,2017,3239.473
FIN,COMPULSORY,USD_CAP,2018,3331.649
FIN,COMPULSORY,USD_CAP,2019,3536.458
FIN,VOLUNTARY,USD_CAP,1970,43.611
FIN,VOLUNTARY,USD_CAP,1971,50.121
FIN,VOLUNTARY,USD_CAP,1972,59
FIN,VOLUNTARY,USD_CAP,1973,60.702
FIN,VOLUNTARY,USD_CAP,1974,66.572
FIN,VOLUNTARY,USD_CAP,1975,65.864
FIN,VOLUNTARY,USD_CAP,1976,74.373
FIN,VOLUNTARY,USD_CAP,1977,79.261
FIN,VOLUNTARY,USD_CAP,1978,89.124
FIN,VOLUNTARY,USD_CAP,1979,99.224
FIN,VOLUNTARY,USD_CAP,1980,108.627
FIN,VOLUNTARY,USD_CAP,1981,119.099
FIN,VOLUNTARY,USD_CAP,1982,129.18
FIN,VOLUNTARY,USD_CAP,1983,146.795
FIN,VOLUNTARY,USD_CAP,1984,163.004
FIN,VOLUNTARY,USD_CAP,1985,180.571
FIN,VOLUNTARY,USD_CAP,1986,186.934
FIN,VOLUNTARY,USD_CAP,1987,201.761
FIN,VOLUNTARY,USD_CAP,1988,221.097
FIN,VOLUNTARY,USD_CAP,1989,237.098
FIN,VOLUNTARY,USD_CAP,1990,252.309
FIN,VOLUNTARY,USD_CAP,1991,265.983
FIN,VOLUNTARY,USD_CAP,1992,281.163
FIN,VOLUNTARY,USD_CAP,1993,302.126
FIN,VOLUNTARY,USD_CAP,1994,307.047
FIN,VOLUNTARY,USD_CAP,1995,386.952
FIN,VOLUNTARY,USD_CAP,1996,409.434
FIN,VOLUNTARY,USD_CAP,1997,421.724
FIN,VOLUNTARY,USD_CAP,1998,426.144
FIN,VOLUNTARY,USD_CAP,1999,463.46
FIN,VOLUNTARY,USD_CAP,2000,521.856
FIN,VOLUNTARY,USD_CAP,2001,537.2
FIN,VOLUNTARY,USD_CAP,2002,551.4
FIN,VOLUNTARY,USD_CAP,2003,562.611
FIN,VOLUNTARY,USD_CAP,2004,599.168
FIN,VOLUNTARY,USD_CAP,2005,618.181
FIN,VOLUNTARY,USD_CAP,2006,629.595
FIN,VOLUNTARY,USD_CAP,2007,689.449
FIN,VOLUNTARY,USD_CAP,2008,738.724
FIN,VOLUNTARY,USD_CAP,2009,745.426
FIN,VOLUNTARY,USD_CAP,2010,791.874
FIN,VOLUNTARY,USD_CAP,2011,813.085
FIN,VOLUNTARY,USD_CAP,2012,833.3
FIN,VOLUNTARY,USD_CAP,2013,874.743
FIN,VOLUNTARY,USD_CAP,2014,877.746
FIN,VOLUNTARY,USD_CAP,2015,920.161
FIN,VOLUNTARY,USD_CAP,2016,974.751
FIN,VOLUNTARY,USD_CAP,2017,999.099
FIN,VOLUNTARY,USD_CAP,2018,999.831
FIN,VOLUNTARY,USD_CAP,2019,1041.962
FRA,COMPULSORY,PC_GDP,1970,3.894
FRA,COMPULSORY,PC_GDP,1975,4.77
FRA,COMPULSORY,PC_GDP,1980,5.378
FRA,COMPULSORY,PC_GDP,1985,5.986
FRA,COMPULSORY,PC_GDP,1990,6.076
FRA,COMPULSORY,PC_GDP,1991,6.217
FRA,COMPULSORY,PC_GDP,1992,6.411
FRA,COMPULSORY,PC_GDP,1993,6.716
FRA,COMPULSORY,PC_GDP,1994,6.656
FRA,COMPULSORY,PC_GDP,1995,7.818
FRA,COMPULSORY,PC_GDP,1996,7.809
FRA,COMPULSORY,PC_GDP,1997,7.719
FRA,COMPULSORY,PC_GDP,1998,7.628
FRA,COMPULSORY,PC_GDP,1999,7.624
FRA,COMPULSORY,PC_GDP,2000,7.56
FRA,COMPULSORY,PC_GDP,2001,7.659
FRA,COMPULSORY,PC_GDP,2002,7.935
FRA,COMPULSORY,PC_GDP,2003,7.943
FRA,COMPULSORY,PC_GDP,2004,8.008
FRA,COMPULSORY,PC_GDP,2005,8.038
FRA,COMPULSORY,PC_GDP,2006,8.028
FRA,COMPULSORY,PC_GDP,2007,7.961
FRA,COMPULSORY,PC_GDP,2008,8.044
FRA,COMPULSORY,PC_GDP,2009,8.646
FRA,COMPULSORY,PC_GDP,2010,8.575
FRA,COMPULSORY,PC_GDP,2011,8.518
FRA,COMPULSORY,PC_GDP,2012,8.612
FRA,COMPULSORY,PC_GDP,2013,8.723
FRA,COMPULSORY,PC_GDP,2014,8.864
FRA,COMPULSORY,PC_GDP,2015,8.787
FRA,COMPULSORY,PC_GDP,2016,9.554
FRA,COMPULSORY,PC_GDP,2017,9.494
FRA,COMPULSORY,PC_GDP,2018,9.446
FRA,COMPULSORY,PC_GDP,2019,9.366
FRA,VOLUNTARY,PC_GDP,1970,1.308
FRA,VOLUNTARY,PC_GDP,1975,1.386
FRA,VOLUNTARY,PC_GDP,1980,1.38
FRA,VOLUNTARY,PC_GDP,1985,1.685
FRA,VOLUNTARY,PC_GDP,1990,1.921
FRA,VOLUNTARY,PC_GDP,1991,2.004
FRA,VOLUNTARY,PC_GDP,1992,2.035
FRA,VOLUNTARY,PC_GDP,1993,2.141
FRA,VOLUNTARY,PC_GDP,1994,2.185
FRA,VOLUNTARY,PC_GDP,1995,2.066
FRA,VOLUNTARY,PC_GDP,1996,2.077
FRA,VOLUNTARY,PC_GDP,1997,2.041
FRA,VOLUNTARY,PC_GDP,1998,2.031
FRA,VOLUNTARY,PC_GDP,1999,2.036
FRA,VOLUNTARY,PC_GDP,2000,2.024
FRA,VOLUNTARY,PC_GDP,2001,2.047
FRA,VOLUNTARY,PC_GDP,2002,2.087
FRA,VOLUNTARY,PC_GDP,2003,2.14
FRA,VOLUNTARY,PC_GDP,2004,2.156
FRA,VOLUNTARY,PC_GDP,2005,2.177
FRA,VOLUNTARY,PC_GDP,2006,2.365
FRA,VOLUNTARY,PC_GDP,2007,2.37
FRA,VOLUNTARY,PC_GDP,2008,2.468
FRA,VOLUNTARY,PC_GDP,2009,2.651
FRA,VOLUNTARY,PC_GDP,2010,2.665
FRA,VOLUNTARY,PC_GDP,2011,2.684
FRA,VOLUNTARY,PC_GDP,2012,2.701
FRA,VOLUNTARY,PC_GDP,2013,2.713
FRA,VOLUNTARY,PC_GDP,2014,2.717
FRA,VOLUNTARY,PC_GDP,2015,2.679
FRA,VOLUNTARY,PC_GDP,2016,1.948
FRA,VOLUNTARY,PC_GDP,2017,1.908
FRA,VOLUNTARY,PC_GDP,2018,1.849
FRA,VOLUNTARY,PC_GDP,2019,1.819
FRA,COMPULSORY,PC_HEALTHXP,1970,74.857
FRA,COMPULSORY,PC_HEALTHXP,1975,77.488
FRA,COMPULSORY,PC_HEALTHXP,1980,79.577
FRA,COMPULSORY,PC_HEALTHXP,1985,78.03
FRA,COMPULSORY,PC_HEALTHXP,1990,75.982
FRA,COMPULSORY,PC_HEALTHXP,1991,75.628
FRA,COMPULSORY,PC_HEALTHXP,1992,75.903
FRA,COMPULSORY,PC_HEALTHXP,1993,75.829
FRA,COMPULSORY,PC_HEALTHXP,1994,75.282
FRA,COMPULSORY,PC_HEALTHXP,1995,79.101
FRA,COMPULSORY,PC_HEALTHXP,1996,78.991
FRA,COMPULSORY,PC_HEALTHXP,1997,79.085
FRA,COMPULSORY,PC_HEALTHXP,1998,78.974
FRA,COMPULSORY,PC_HEALTHXP,1999,78.923
FRA,COMPULSORY,PC_HEALTHXP,2000,78.88
FRA,COMPULSORY,PC_HEALTHXP,2001,78.912
FRA,COMPULSORY,PC_HEALTHXP,2002,79.175
FRA,COMPULSORY,PC_HEALTHXP,2003,78.778
FRA,COMPULSORY,PC_HEALTHXP,2004,78.786
FRA,COMPULSORY,PC_HEALTHXP,2005,78.685
FRA,COMPULSORY,PC_HEALTHXP,2006,77.246
FRA,COMPULSORY,PC_HEALTHXP,2007,77.058
FRA,COMPULSORY,PC_HEALTHXP,2008,76.518
FRA,COMPULSORY,PC_HEALTHXP,2009,76.535
FRA,COMPULSORY,PC_HEALTHXP,2010,76.29
FRA,COMPULSORY,PC_HEALTHXP,2011,76.041
FRA,COMPULSORY,PC_HEALTHXP,2012,76.121
FRA,COMPULSORY,PC_HEALTHXP,2013,76.275
FRA,COMPULSORY,PC_HEALTHXP,2014,76.542
FRA,COMPULSORY,PC_HEALTHXP,2015,76.637
FRA,COMPULSORY,PC_HEALTHXP,2016,83.065
FRA,COMPULSORY,PC_HEALTHXP,2017,83.268
FRA,COMPULSORY,PC_HEALTHXP,2018,83.633
FRA,COMPULSORY,PC_HEALTHXP,2019,83.735
FRA,VOLUNTARY,PC_HEALTHXP,1970,25.143
FRA,VOLUNTARY,PC_HEALTHXP,1975,22.512
FRA,VOLUNTARY,PC_HEALTHXP,1980,20.423
FRA,VOLUNTARY,PC_HEALTHXP,1985,21.97
FRA,VOLUNTARY,PC_HEALTHXP,1990,24.018
FRA,VOLUNTARY,PC_HEALTHXP,1991,24.372
FRA,VOLUNTARY,PC_HEALTHXP,1992,24.097
FRA,VOLUNTARY,PC_HEALTHXP,1993,24.171
FRA,VOLUNTARY,PC_HEALTHXP,1994,24.718
FRA,VOLUNTARY,PC_HEALTHXP,1995,20.899
FRA,VOLUNTARY,PC_HEALTHXP,1996,21.009
FRA,VOLUNTARY,PC_HEALTHXP,1997,20.915
FRA,VOLUNTARY,PC_HEALTHXP,1998,21.026
FRA,VOLUNTARY,PC_HEALTHXP,1999,21.077
FRA,VOLUNTARY,PC_HEALTHXP,2000,21.12
FRA,VOLUNTARY,PC_HEALTHXP,2001,21.088
FRA,VOLUNTARY,PC_HEALTHXP,2002,20.825
FRA,VOLUNTARY,PC_HEALTHXP,2003,21.222
FRA,VOLUNTARY,PC_HEALTHXP,2004,21.214
FRA,VOLUNTARY,PC_HEALTHXP,2005,21.315
FRA,VOLUNTARY,PC_HEALTHXP,2006,22.754
FRA,VOLUNTARY,PC_HEALTHXP,2007,22.942
FRA,VOLUNTARY,PC_HEALTHXP,2008,23.482
FRA,VOLUNTARY,PC_HEALTHXP,2009,23.465
FRA,VOLUNTARY,PC_HEALTHXP,2010,23.71
FRA,VOLUNTARY,PC_HEALTHXP,2011,23.959
FRA,VOLUNTARY,PC_HEALTHXP,2012,23.879
FRA,VOLUNTARY,PC_HEALTHXP,2013,23.725
FRA,VOLUNTARY,PC_HEALTHXP,2014,23.458
FRA,VOLUNTARY,PC_HEALTHXP,2015,23.363
FRA,VOLUNTARY,PC_HEALTHXP,2016,16.935
FRA,VOLUNTARY,PC_HEALTHXP,2017,16.732
FRA,VOLUNTARY,PC_HEALTHXP,2018,16.367
FRA,VOLUNTARY,PC_HEALTHXP,2019,16.265
FRA,COMPULSORY,USD_CAP,1970,143.706
FRA,COMPULSORY,USD_CAP,1975,281.51
FRA,COMPULSORY,USD_CAP,1980,524.614
FRA,COMPULSORY,USD_CAP,1985,780.516
FRA,COMPULSORY,USD_CAP,1990,1107.693
FRA,COMPULSORY,USD_CAP,1991,1177.282
FRA,COMPULSORY,USD_CAP,1992,1252.163
FRA,COMPULSORY,USD_CAP,1993,1328.486
FRA,COMPULSORY,USD_CAP,1994,1366.701
FRA,COMPULSORY,USD_CAP,1995,1660.395
FRA,COMPULSORY,USD_CAP,1996,1712.949
FRA,COMPULSORY,USD_CAP,1997,1767.431
FRA,COMPULSORY,USD_CAP,1998,1832.849
FRA,COMPULSORY,USD_CAP,1999,1918.86
FRA,COMPULSORY,USD_CAP,2000,2118.931
FRA,COMPULSORY,USD_CAP,2001,2267.761
FRA,COMPULSORY,USD_CAP,2002,2495.624
FRA,COMPULSORY,USD_CAP,2003,2407.457
FRA,COMPULSORY,USD_CAP,2004,2498.218
FRA,COMPULSORY,USD_CAP,2005,2568.72
FRA,COMPULSORY,USD_CAP,2006,2660.966
FRA,COMPULSORY,USD_CAP,2007,2768.092
FRA,COMPULSORY,USD_CAP,2008,2856.708
FRA,COMPULSORY,USD_CAP,2009,2979.731
FRA,COMPULSORY,USD_CAP,2010,3088.602
FRA,COMPULSORY,USD_CAP,2011,3169.347
FRA,COMPULSORY,USD_CAP,2012,3277.366
FRA,COMPULSORY,USD_CAP,2013,3476.218
FRA,COMPULSORY,USD_CAP,2014,3555.66
FRA,COMPULSORY,USD_CAP,2015,3585.64
FRA,COMPULSORY,USD_CAP,2016,4099.156
FRA,COMPULSORY,USD_CAP,2017,4210.762
FRA,COMPULSORY,USD_CAP,2018,4310.546
FRA,COMPULSORY,USD_CAP,2019,4501.36
FRA,VOLUNTARY,USD_CAP,1970,48.269
FRA,VOLUNTARY,USD_CAP,1975,81.784
FRA,VOLUNTARY,USD_CAP,1980,134.637
FRA,VOLUNTARY,USD_CAP,1985,219.756
FRA,VOLUNTARY,USD_CAP,1990,350.139
FRA,VOLUNTARY,USD_CAP,1991,379.387
FRA,VOLUNTARY,USD_CAP,1992,397.531
FRA,VOLUNTARY,USD_CAP,1993,423.464
FRA,VOLUNTARY,USD_CAP,1994,448.748
FRA,VOLUNTARY,USD_CAP,1995,438.681
FRA,VOLUNTARY,USD_CAP,1996,455.58
FRA,VOLUNTARY,USD_CAP,1997,467.425
FRA,VOLUNTARY,USD_CAP,1998,487.962
FRA,VOLUNTARY,USD_CAP,1999,512.443
FRA,VOLUNTARY,USD_CAP,2000,567.327
FRA,VOLUNTARY,USD_CAP,2001,606.036
FRA,VOLUNTARY,USD_CAP,2002,656.392
FRA,VOLUNTARY,USD_CAP,2003,648.544
FRA,VOLUNTARY,USD_CAP,2004,672.656
FRA,VOLUNTARY,USD_CAP,2005,695.854
FRA,VOLUNTARY,USD_CAP,2006,783.818
FRA,VOLUNTARY,USD_CAP,2007,824.128
FRA,VOLUNTARY,USD_CAP,2008,876.649
FRA,VOLUNTARY,USD_CAP,2009,913.565
FRA,VOLUNTARY,USD_CAP,2010,959.924
FRA,VOLUNTARY,USD_CAP,2011,998.623
FRA,VOLUNTARY,USD_CAP,2012,1028.097
FRA,VOLUNTARY,USD_CAP,2013,1081.264
FRA,VOLUNTARY,USD_CAP,2014,1089.707
FRA,VOLUNTARY,USD_CAP,2015,1093.065
FRA,VOLUNTARY,USD_CAP,2016,835.695
FRA,VOLUNTARY,USD_CAP,2017,846.088
FRA,VOLUNTARY,USD_CAP,2018,843.573
FRA,VOLUNTARY,USD_CAP,2019,874.339
DEU,COMPULSORY,PC_GDP,1970,4.08
DEU,COMPULSORY,PC_GDP,1971,4.537
DEU,COMPULSORY,PC_GDP,1972,4.845
DEU,COMPULSORY,PC_GDP,1973,5.183
DEU,COMPULSORY,PC_GDP,1974,5.674
DEU,COMPULSORY,PC_GDP,1975,6.26
DEU,COMPULSORY,PC_GDP,1976,6.274
DEU,COMPULSORY,PC_GDP,1977,6.207
DEU,COMPULSORY,PC_GDP,1978,6.264
DEU,COMPULSORY,PC_GDP,1979,6.135
DEU,COMPULSORY,PC_GDP,1980,6.303
DEU,COMPULSORY,PC_GDP,1981,6.54
DEU,COMPULSORY,PC_GDP,1982,6.361
DEU,COMPULSORY,PC_GDP,1983,6.278
DEU,COMPULSORY,PC_GDP,1984,6.387
DEU,COMPULSORY,PC_GDP,1985,6.495
DEU,COMPULSORY,PC_GDP,1986,6.437
DEU,COMPULSORY,PC_GDP,1987,6.507
DEU,COMPULSORY,PC_GDP,1988,6.624
DEU,COMPULSORY,PC_GDP,1989,6.058
DEU,COMPULSORY,PC_GDP,1990,6.058
DEU,COMPULSORY,PC_GDP,1992,7.159
DEU,COMPULSORY,PC_GDP,1993,7.1
DEU,COMPULSORY,PC_GDP,1994,7.327
DEU,COMPULSORY,PC_GDP,1995,7.643
DEU,COMPULSORY,PC_GDP,1996,7.942
DEU,COMPULSORY,PC_GDP,1997,7.728
DEU,COMPULSORY,PC_GDP,1998,7.681
DEU,COMPULSORY,PC_GDP,1999,7.716
DEU,COMPULSORY,PC_GDP,2000,7.722
DEU,COMPULSORY,PC_GDP,2001,7.743
DEU,COMPULSORY,PC_GDP,2002,7.904
DEU,COMPULSORY,PC_GDP,2003,8.022
DEU,COMPULSORY,PC_GDP,2004,7.666
DEU,COMPULSORY,PC_GDP,2005,7.769
DEU,COMPULSORY,PC_GDP,2006,7.628
DEU,COMPULSORY,PC_GDP,2007,7.531
DEU,COMPULSORY,PC_GDP,2008,7.694
DEU,COMPULSORY,PC_GDP,2009,9.365
DEU,COMPULSORY,PC_GDP,2010,9.238
DEU,COMPULSORY,PC_GDP,2011,8.956
DEU,COMPULSORY,PC_GDP,2012,8.999
DEU,COMPULSORY,PC_GDP,2013,9.215
DEU,COMPULSORY,PC_GDP,2014,9.276
DEU,COMPULSORY,PC_GDP,2015,9.397
DEU,COMPULSORY,PC_GDP,2016,9.47
DEU,COMPULSORY,PC_GDP,2017,9.614
DEU,COMPULSORY,PC_GDP,2018,9.7
DEU,COMPULSORY,PC_GDP,2019,9.905
DEU,VOLUNTARY,PC_GDP,1970,1.633
DEU,VOLUNTARY,PC_GDP,1971,1.648
DEU,VOLUNTARY,PC_GDP,1972,1.663
DEU,VOLUNTARY,PC_GDP,1973,1.645
DEU,VOLUNTARY,PC_GDP,1974,1.679
DEU,VOLUNTARY,PC_GDP,1975,1.757
DEU,VOLUNTARY,PC_GDP,1976,1.765
DEU,VOLUNTARY,PC_GDP,1977,1.765
DEU,VOLUNTARY,PC_GDP,1978,1.783
DEU,VOLUNTARY,PC_GDP,1979,1.764
DEU,VOLUNTARY,PC_GDP,1980,1.795
DEU,VOLUNTARY,PC_GDP,1981,1.858
DEU,VOLUNTARY,PC_GDP,1982,1.867
DEU,VOLUNTARY,PC_GDP,1983,1.943
DEU,VOLUNTARY,PC_GDP,1984,1.949
DEU,VOLUNTARY,PC_GDP,1985,1.986
DEU,VOLUNTARY,PC_GDP,1986,1.939
DEU,VOLUNTARY,PC_GDP,1987,1.973
DEU,VOLUNTARY,PC_GDP,1988,2.036
DEU,VOLUNTARY,PC_GDP,1989,2.005
DEU,VOLUNTARY,PC_GDP,1990,1.972
DEU,VOLUNTARY,PC_GDP,1992,1.835
DEU,VOLUNTARY,PC_GDP,1993,1.888
DEU,VOLUNTARY,PC_GDP,1994,1.912
DEU,VOLUNTARY,PC_GDP,1995,1.887
DEU,VOLUNTARY,PC_GDP,1996,1.884
DEU,VOLUNTARY,PC_GDP,1997,1.989
DEU,VOLUNTARY,PC_GDP,1998,2.049
DEU,VOLUNTARY,PC_GDP,1999,2.091
DEU,VOLUNTARY,PC_GDP,2000,2.166
DEU,VOLUNTARY,PC_GDP,2001,2.177
DEU,VOLUNTARY,PC_GDP,2002,2.28
DEU,VOLUNTARY,PC_GDP,2003,2.38
DEU,VOLUNTARY,PC_GDP,2004,2.48
DEU,VOLUNTARY,PC_GDP,2005,2.543
DEU,VOLUNTARY,PC_GDP,2006,2.552
DEU,VOLUNTARY,PC_GDP,2007,2.52
DEU,VOLUNTARY,PC_GDP,2008,2.557
DEU,VOLUNTARY,PC_GDP,2009,1.873
DEU,VOLUNTARY,PC_GDP,2010,1.859
DEU,VOLUNTARY,PC_GDP,2011,1.82
DEU,VOLUNTARY,PC_GDP,2012,1.847
DEU,VOLUNTARY,PC_GDP,2013,1.777
DEU,VOLUNTARY,PC_GDP,2014,1.74
DEU,VOLUNTARY,PC_GDP,2015,1.767
DEU,VOLUNTARY,PC_GDP,2016,1.763
DEU,VOLUNTARY,PC_GDP,2017,1.761
DEU,VOLUNTARY,PC_GDP,2018,1.771
DEU,VOLUNTARY,PC_GDP,2019,1.749
DEU,COMPULSORY,PC_HEALTHXP,1970,71.415
DEU,COMPULSORY,PC_HEALTHXP,1971,73.359
DEU,COMPULSORY,PC_HEALTHXP,1972,74.444
DEU,COMPULSORY,PC_HEALTHXP,1973,75.902
DEU,COMPULSORY,PC_HEALTHXP,1974,77.168
DEU,COMPULSORY,PC_HEALTHXP,1975,78.087
DEU,COMPULSORY,PC_HEALTHXP,1976,78.048
DEU,COMPULSORY,PC_HEALTHXP,1977,77.862
DEU,COMPULSORY,PC_HEALTHXP,1978,77.847
DEU,COMPULSORY,PC_HEALTHXP,1979,77.665
DEU,COMPULSORY,PC_HEALTHXP,1980,77.839
DEU,COMPULSORY,PC_HEALTHXP,1981,77.879
DEU,COMPULSORY,PC_HEALTHXP,1982,77.307
DEU,COMPULSORY,PC_HEALTHXP,1983,76.368
DEU,COMPULSORY,PC_HEALTHXP,1984,76.616
DEU,COMPULSORY,PC_HEALTHXP,1985,76.582
DEU,COMPULSORY,PC_HEALTHXP,1986,76.853
DEU,COMPULSORY,PC_HEALTHXP,1987,76.735
DEU,COMPULSORY,PC_HEALTHXP,1988,76.494
DEU,COMPULSORY,PC_HEALTHXP,1989,75.134
DEU,COMPULSORY,PC_HEALTHXP,1990,75.441
DEU,COMPULSORY,PC_HEALTHXP,1992,79.595
DEU,COMPULSORY,PC_HEALTHXP,1993,78.997
DEU,COMPULSORY,PC_HEALTHXP,1994,79.309
DEU,COMPULSORY,PC_HEALTHXP,1995,80.199
DEU,COMPULSORY,PC_HEALTHXP,1996,80.83
DEU,COMPULSORY,PC_HEALTHXP,1997,79.531
DEU,COMPULSORY,PC_HEALTHXP,1998,78.943
DEU,COMPULSORY,PC_HEALTHXP,1999,78.675
DEU,COMPULSORY,PC_HEALTHXP,2000,78.096
DEU,COMPULSORY,PC_HEALTHXP,2001,78.053
DEU,COMPULSORY,PC_HEALTHXP,2002,77.615
DEU,COMPULSORY,PC_HEALTHXP,2003,77.116
DEU,COMPULSORY,PC_HEALTHXP,2004,75.553
DEU,COMPULSORY,PC_HEALTHXP,2005,75.339
DEU,COMPULSORY,PC_HEALTHXP,2006,74.935
DEU,COMPULSORY,PC_HEALTHXP,2007,74.923
DEU,COMPULSORY,PC_HEALTHXP,2008,75.053
DEU,COMPULSORY,PC_HEALTHXP,2009,83.337
DEU,COMPULSORY,PC_HEALTHXP,2010,83.244
DEU,COMPULSORY,PC_HEALTHXP,2011,83.109
DEU,COMPULSORY,PC_HEALTHXP,2012,82.968
DEU,COMPULSORY,PC_HEALTHXP,2013,83.833
DEU,COMPULSORY,PC_HEALTHXP,2014,84.205
DEU,COMPULSORY,PC_HEALTHXP,2015,84.173
DEU,COMPULSORY,PC_HEALTHXP,2016,84.309
DEU,COMPULSORY,PC_HEALTHXP,2017,84.522
DEU,COMPULSORY,PC_HEALTHXP,2018,84.56
DEU,COMPULSORY,PC_HEALTHXP,2019,84.989
DEU,VOLUNTARY,PC_HEALTHXP,1970,28.585
DEU,VOLUNTARY,PC_HEALTHXP,1971,26.641
DEU,VOLUNTARY,PC_HEALTHXP,1972,25.556
DEU,VOLUNTARY,PC_HEALTHXP,1973,24.098
DEU,VOLUNTARY,PC_HEALTHXP,1974,22.832
DEU,VOLUNTARY,PC_HEALTHXP,1975,21.913
DEU,VOLUNTARY,PC_HEALTHXP,1976,21.952
DEU,VOLUNTARY,PC_HEALTHXP,1977,22.138
DEU,VOLUNTARY,PC_HEALTHXP,1978,22.153
DEU,VOLUNTARY,PC_HEALTHXP,1979,22.335
DEU,VOLUNTARY,PC_HEALTHXP,1980,22.161
